VZ,2022,2022,FY,1.36835E+11,59133000000,77702000000,0.567851792,0,0,0,30136000000,17099000000,47235000000,1.06368E+11,146000000,3613000000,18516000000,48983000000,0.357971279,30467000000,0.222655023,-2196000000,28271000000,0.206606497,6523000000,21256000000,0.155340373,5.06,5.06,4202000000,4204000000
VZ,2021,2021,FY,1.33613E+11,56301000000,77312000000,0.578626331,0,0,0,28658000000,16206000000,44864000000,1.01165E+11,48000000,3485000000,16663000000,49111000000,0.36756154,32448000000,0.242850621,-3028000000,29420000000,0.220188155,6802000000,22065000000,0.165141117,5.32,5.32,4148000000,4150000000
VZ,2020,2020,FY,1.28292E+11,51201000000,77091000000,0.600902628,0,0,0,31573000000,16720000000,48293000000,99494000000,65000000,4247000000,16136000000,44934000000,0.350247872,28798000000,0.224472298,-4831000000,23967000000,0.186816014,5619000000,17801000000,0.13875378,4.3,4.3,4140000000,4142000000
VZ,2019,2019,FY,1.31868E+11,54726000000,77142000000,0.584994085,0,0,0,29896000000,16682000000,46578000000,1.01304E+11,121000000,4730000000,13953000000,44331000000,0.336177086,30378000000,0.23036673,-7645000000,22733000000,0.172392089,2945000000,19265000000,0.146093063,4.66,4.65,4138000000,4140000000
VZ,2018,2018,FY,1.30863E+11,55508000000,75355000000,0.5758312127950604,0,31083000000,0,31083000000,17403000000,48486000000,1.03994E+11,94000000,4833000000,17403000000,41348000000,0.31596402344436547,22278000000,0.17023910501822517,-2655000000,19623000000,0.14995071181311753,3584000000,15528000000,0.11865844432727356,3.76,3.76,4128000000,4132000000
VZ,2017,2017,FY,1.26034E+11,51556000000,74478000000,0.590935779,0,28336000000,0,28336000000,16954000000,45290000000,96846000000,82000000,4733000000,16954000000,41832000000,0.33191043686624244,27414000000,0.21751273465890156,-6820000000,20594000000,0.16340035228589112,-9956000000,30101000000,0.23883237856451434,7.37,7.36,4084000000,4089000000
VZ,2016,2016,FY,1.2598E+11,51424000000,74556000000,0.591808224,0,31569000000,0,31569000000,15928000000,47497000000,98921000000,59000000,4376000000,15928000000,40809000000,0.3239323702174948,27059000000,0.2147880615970789,-6073000000,20986000000,0.16658199714240354,7378000000,13127000000,0.10419907921892364,3.22,3.21,4080000000,4086000000
VZ,2015,2015,FY,1.3162E+11,52557000000,79063000000,0.6006913842881021,0,29986000000,0,29986000000,16017000000,46003000000,98560000000,115000000,4920000000,16017000000,48681000000,0.36986020361647165,33060000000,0.25117763257863546,-4820000000,28240000000,0.21455705819784227,9865000000,17879000000,0.1358380185382161,4.38,4.37,4085000000,4093000000
VZ,2014,2014,FY,1.27079E+11,49931000000,77148000000,0.6070869301772913,0,41016000000,0,41016000000,16533000000,57549000000,1.0748E+11,108000000,4915000000,16533000000,34387000000,0.2705954563696598,19599000000,0.15422689822866092,-4329000000,15270000000,0.12016147435846992,3314000000,9625000000,0.075740288,2.42,2.42,3974000000,3981000000
VZ,2013,2013,FY,1.2055E+11,44887000000,75663000000,0.6276482787225218,0,27089000000,0,27089000000,16606000000,43695000000,88582000000,64000000,2667000000,16606000000,36500000000,0.3027789299046039,31968000000,0.2651845707175446,-2691000000,29277000000,0.2428618830360846,5730000000,11497000000,0.095371215,4.01,4,2866000000,2874000000
VZ,2012,2012,FY,1.15846E+11,46275000000,69571000000,0.6005472782832381,0,39951000000,0,39951000000,16460000000,56411000000,1.02686E+11,57000000,2571000000,16460000000,19246000000,0.16613435077603025,13160000000,0.11359908844500458,-3263000000,9897000000,0.085432384,-660000000,875000000,0.007553131,0.31,0.31,2853000000,2862000000
VZ,2011,2011,FY,1.10875E+11,45875000000,65000000000,0.5862457722660653,0,35624000000,0,35624000000,16496000000,52120000000,97995000000,68000000,2827000000,16496000000,22012000000,0.19852987598647126,12880000000,0.11616685456595265,-2397000000,10483000000,0.094547914,285000000,2404000000,0.021682074408117247,0.85,0.85,2833000000,2839000000
VZ,2010,2010,FY,1.06565E+11,44149000000,62416000000,0.585708253,0,31366000000,0,31366000000,16405000000,47771000000,91920000000,0,2523000000,16405000000,23944000000,0.22468915685262517,14645000000,0.13742786092994885,-1961000000,12684000000,0.11902594660535823,2467000000,2549000000,0.023919673438746306,0.9,0.9,2830000000,2833000000
VZ,2009,2009,FY,1.07808E+11,44299000000,63509000000,0.5890935737607599,0,32950000000,0,32950000000,16532000000,49482000000,93781000000,75000000,3102000000,16532000000,24495000000,0.22720948352626893,14027000000,0.13011093796378748,-2459000000,11568000000,0.10730186999109528,1210000000,3651000000,0.033865761,1.29,1.29,2841000000,2841000000
VZ,2008,2008,FY,97354000000,39007000000,58347000000,0.5993282248289746,0,26898000000,0,26898000000,14565000000,41463000000,80470000000,362000000,1819000000,14565000000,26143000000,0.2685354479528319,16884000000,0.17342892947387883,-970000000,15914000000,0.1634652916161637,3331000000,6428000000,0.066027076,2.26,2.26,2849000000,2850000000
VZ,2007,2007,FY,93469000000,37547000000,55922000000,0.5982946217462474,0,25967000000,0,25967000000,14377000000,40344000000,77891000000,168000000,1829000000,14377000000,25709000000,0.27505376114005714,15578000000,0.16666488354427672,-1033000000,14545000000,0.1556130909713381,3982000000,5521000000,0.059067712289636136,1.91,1.9,2898000000,2902000000
VZ,2006,2006,FY,88144000000,34994000000,53150000000,0.6029905609003449,0,25232000000,0,25232000000,14545000000,39777000000,74771000000,201000000,2349000000,14545000000,25765000000,0.2923057723724814,13373000000,0.15171764385550918,-1181000000,12192000000,0.1383191141768016,2674000000,6197000000,0.070305409,2.13,2.12,2912000000,2938000000
VZ,2005,2005,FY,75112000000,25469000000,49643000000,0.660919693,0,21312000000,0,21312000000,14047000000,35359000000,60828000000,120000000,2180000000,14047000000,26834000000,0.35725316860155504,14814000000,0.19722547662157844,-1162000000,13652000000,0.18175524550005326,3210000000,7397000000,0.098479604,2.67,2.65,2766000000,2817000000
VZ,2004,2004,FY,71283000000,23168000000,48115000000,0.6749856206949764,0,21088000000,0,21088000000,13910000000,34998000000,58166000000,116000000,2384000000,13910000000,26976000000,0.37843525104162284,13117000000,0.18401301853176774,-596000000,12521000000,0.17565197873265714,2851000000,7831000000,0.10985789038059565,2.83,2.79,2770000000,2831000000
VZ,2003,2003,FY,67752000000,21783000000,45969000000,0.6784891958908962,0,24999000000,0,24999000000,13617000000,38616000000,60399000000,96000000,2797000000,13617000000,20743000000,0.3061607037430629,7494000000,0.1106092809068367,-1150000000,6344000000,0.093635612,1252000000,3077000000,0.045415633486834334,1.12,1.11,2756000000,2789000000
